Line Number,Text,Season,Episode,Episode Name
788,"New York to A.C.,",6,20,The Blue Comet
789,Atlantic City would be,6,20,The Blue Comet
790,a much different place today.,6,20,The Blue Comet
791,Better class of people.,6,20,The Blue Comet
792,I suppose.,6,20,The Blue Comet
793,Who the fuck really knows?,6,20,The Blue Comet
794,"Still, it's nice to think that.",6,20,The Blue Comet
795,Imagine riding,6,20,The Blue Comet
796,"in that club car,",6,20,The Blue Comet
797,sipping on a negroni.,6,20,The Blue Comet
798,Eight grand,6,20,The Blue Comet
799,"for the whole set, huh?",6,20,The Blue Comet
800,There's other people,6,20,The Blue Comet
801,interested.,6,20,The Blue Comet
802,I'm gonna go for it.,6,20,The Blue Comet
803,Your son will like this too.,6,20,The Blue Comet
804,Looks fast.,6,20,The Blue Comet
805,He don't care.,6,20,The Blue Comet
806,"Hurry up, for Christ's Sake.",6,20,The Blue Comet
807,"All right, aspett'.",6,20,The Blue Comet
808,If l'm gonna be working away from,6,20,The Blue Comet
809,"the office, I should have this stuff.",6,20,The Blue Comet
810,You wanna make yourself useful?,6,20,The Blue Comet
811,Get the girls' pay slips,6,20,The Blue Comet
812,over there.,6,20,The Blue Comet
813,Put 'em in a bag.,6,20,The Blue Comet
814,Or give 'em to me.,6,20,The Blue Comet
815,Come on.,6,20,The Blue Comet
816,All right.,6,20,The Blue Comet
817,Let's go.,6,20,The Blue Comet
818,"Yeah, that's them there.",6,20,The Blue Comet
819,Fuck!,6,20,The Blue Comet
820,What the fuck?,6,20,The Blue Comet
821,Let's get the hell out of here.,6,20,The Blue Comet
822,Wait here.,6,20,The Blue Comet
823,Melissa found a memory stick,6,20,The Blue Comet
824,in my Prada bag that wasn't printed.,6,20,The Blue Comet
825,"God, remember what",6,20,The Blue Comet
826,a dick this guy was at first?,6,20,The Blue Comet
827,Yeah.,6,20,The Blue Comet
828,I need to talk to you.,6,20,The Blue Comet
829,Nobody called you?,6,20,The Blue Comet
830,No. What's the matter?,6,20,The Blue Comet
831,Bobby's dead. He's shot.,6,20,The Blue Comet
832,Sil's in the hospital.,6,20,The Blue Comet
833,What happened?,6,20,The Blue Comet
834,Could be several things.,6,20,The Blue Comet
835,"""Leave here""?",6,20,The Blue Comet
836,"Just temporarily, till we get",6,20,The Blue Comet
837,the situation under control.,6,20,The Blue Comet
838,What does that mean?,6,20,The Blue Comet
839,"Carm, help me out here.",6,20,The Blue Comet
840,Don't argue.,6,20,The Blue Comet
841,You mean they're after you.,6,20,The Blue Comet
842,We should split up.,6,20,The Blue Comet
843,You and the kids go.,6,20,The Blue Comet
844,I'll be somewhere else.,6,20,The Blue Comet
845,Oh my god!,6,20,The Blue Comet
846,"Now look,",6,20,The Blue Comet
847,families don't get touched.,6,20,The Blue Comet
848,"You know that, hmm?",6,20,The Blue Comet
849,I just wanna know,6,20,The Blue Comet
850,every night that you're not sitting here,6,20,The Blue Comet
851,out in the open.,6,20,The Blue Comet
852,Where should l go?,6,20,The Blue Comet
853,Where are you gonna go?,6,20,The Blue Comet
854,"The house you just bought,",6,20,The Blue Comet
855,the estate sale...,6,20,The Blue Comet
856,go there.,6,20,The Blue Comet
857,"Oh, Jesus.",6,20,The Blue Comet
858,A hotel then.,6,20,The Blue Comet
859,It doesn't fucking matter.,6,20,The Blue Comet
860,Okay.,6,20,The Blue Comet
861,You all right?,6,20,The Blue Comet
862,"All right, we gotta get moving.",6,20,The Blue Comet
863,"And like I said,",6,20,The Blue Comet
864,it's just a precaution.,6,20,The Blue Comet
865,What about your sister?,6,20,The Blue Comet
866,She's gotta know by now.,6,20,The Blue Comet
867,We'll stop over there,6,20,The Blue Comet
868,after we're cleared out of here.,6,20,The Blue Comet
869,And Gab? How bad is Sil?,6,20,The Blue Comet
870,We'll make some calls.,6,20,The Blue Comet
871,Maybe I should go on over to Jan's.,6,20,The Blue Comet
872,Carm...,6,20,The Blue Comet
873,Meadow is basically living,6,20,The Blue Comet
874,"at Patrick's, thank God.",6,20,The Blue Comet
875,A.J.... how are you gonna,6,20,The Blue Comet
876,get him to go along?,6,20,The Blue Comet
877,He won't leave the house.,6,20,The Blue Comet
878,He's gonna leave the house.,6,20,The Blue Comet
879,Tony...,6,20,The Blue Comet
880,On a piece of plywood,6,20,The Blue Comet
881,"if necessary, but he's",6,20,The Blue Comet
882,gonna leave the house.,6,20,The Blue Comet
883,Anything I can do?,6,20,The Blue Comet
884,No.,6,20,The Blue Comet
885,You heard?,6,20,The Blue Comet
886,Or maybe I should just leave.,6,20,The Blue Comet
887,I'll call you.,6,20,The Blue Comet
888,It says Shukrijumah,6,20,The Blue Comet
889,brought nuclear material,6,20,The Blue Comet
890,Into the country,6,20,The Blue Comet
891,from Mexico in 2002.,6,20,The Blue Comet
892,Fuck.,6,20,The Blue Comet
893,"Leave us alone, hon.",6,20,The Blue Comet
894,Hang downstairs.,6,20,The Blue Comet
895,"Better yet, don't.",6,20,The Blue Comet
896,You just bust in?,6,20,The Blue Comet
897,We could have been doing anything.,6,20,The Blue Comet
898,"Yeah, but what",6,20,The Blue Comet
899,were you doing? Nothing.,6,20,The Blue Comet
900,We're just friends.,6,20,The Blue Comet
901,"All right, listen.",6,20,The Blue Comet
902,"Come, sit up.",6,20,The Blue Comet
903,Come on.,6,20,The Blue Comet
904,Your Uncle Bobby's dead.,6,20,The Blue Comet
905,What?,6,20,The Blue Comet
906,He's dead. He got shot.,6,20,The Blue Comet
907,"What do you mean, ""he got shot""?",6,20,The Blue Comet
908,"Listen to me,",6,20,The Blue Comet
909,and l don't have any time to go into,6,20,The Blue Comet
910,"a debate about any of this, okay?",6,20,The Blue Comet
911,And it's important,6,20,The Blue Comet
912,that we all leave,6,20,The Blue Comet
913,for a little while,6,20,The Blue Comet
914,until things settle down.,6,20,The Blue Comet
915,What? Holy fuck.,6,20,The Blue Comet
916,It's just a precaution.,6,20,The Blue Comet
917,The point is that...,6,20,The Blue Comet
918,I'm gonna be dependent,6,20,The Blue Comet
919,on you to help out your mother.,6,20,The Blue Comet
920,Help out how?,6,20,The Blue Comet
921,"Just do what she asks,",6,20,The Blue Comet
922,"you know, chores, tasks,",6,20,The Blue Comet
923,whatever.,6,20,The Blue Comet
924,And don't add to the problem.,6,20,The Blue Comet
925,What do you mean?,6,20,The Blue Comet
926,What the fuck did I do?,6,20,The Blue Comet
927,"Don't break her balls,",6,20,The Blue Comet
928,"all right, huh?",6,20,The Blue Comet
929,Just help her,6,20,The Blue Comet
930,"with Aunt Janice, whatever.",6,20,The Blue Comet
931,Uncle Bobby's dead.,6,20,The Blue Comet
932,Yeah.,6,20,The Blue Comet
933,This is really,6,20,The Blue Comet
934,depressing to me.,6,20,The Blue Comet
935,He was a good guy.,6,20,The Blue Comet
936,I was already having,6,20,The Blue Comet
937,so much trouble maintaining.,6,20,The Blue Comet
938,Ow! Ow!,6,20,The Blue Comet
939,Ow! My tailbone!,6,20,The Blue Comet
940,"Here, pack a bag.",6,20,The Blue Comet
941,Now!,6,20,The Blue Comet
942,And you won't need no sandals,6,20,The Blue Comet
943,or fucking resort wear.,6,20,The Blue Comet
944,I'll be waiting downstairs.,6,20,The Blue Comet
945,Oh my God.,6,20,The Blue Comet
946,I called the hospital.,6,20,The Blue Comet
947,They wouldn't give no info on Sil.,6,20,The Blue Comet
948,Gab's brother,6,20,The Blue Comet
949,finally phoned back.,6,20,The Blue Comet
950,Doctors don't think,6,20,The Blue Comet
951,he'll recover consciousness.,6,20,The Blue Comet
952,Look at the stems on blondie.,6,20,The Blue Comet
953,Heh!,6,20,The Blue Comet
954,He's riding high.,6,20,The Blue Comet
955,"Nice to be young, huh?",6,20,The Blue Comet
956,I'm gonna bunk down here.,6,20,The Blue Comet
957,"All right, you go take care",6,20,The Blue Comet
958,"of your wife,",6,20,The Blue Comet
959,That flu.,6,20,The Blue Comet
960,You too.,6,20,The Blue Comet
961,Where the fuck l gotta be?,6,20,The Blue Comet
962,"Yeah, I'm gonna stay.",6,20,The Blue Comet
963,We order a pizz'.,6,20,The Blue Comet
964,Yeah.,6,20,The Blue Comet
965,Get some meatballs,6,20,The Blue Comet
966,and sausage too.,6,20,The Blue Comet
967,Couple of salads.,6,20,The Blue Comet
968,No vegetarian pizza.,6,20,The Blue Comet
969,You probably don't even hear it,6,20,The Blue Comet
970,"when it happens, right?",6,20,The Blue Comet
971,"Ask your friend in there,",6,20,The Blue Comet
972,on the wall.,6,20,The Blue Comet
1,New York's,6,21,Made in America
2,classic rock Q104.3.,6,21,Made in America
3,Good morning.,6,21,Made in America
4,I'm Jim Kerr.,6,21,Made in America
5,Coming up a little bit,6,21,Made in America
6,"later on the ""Q""...",6,21,Made in America
7,"Half an hour,",6,21,Made in America
8,he says.,6,21,Made in America
9,It's a fucking hour,6,21,Made in America
10,and a half already.,6,21,Made in America
11,He's busy.,6,21,Made in America
12,Enjoy the music.,6,21,Made in America
13,I thought,6,21,Made in America
14,you weren't coming.,6,21,Made in America
15,You don't wanna know.,6,21,Made in America
16,"Actually, I do.",6,21,Made in America
17,We had intel,6,21,Made in America
18,a salafist cell,6,21,Made in America
19,was at Newark airport,6,21,Made in America
20,boarding somebody,6,21,Made in America
21,onto a 767 to London.,6,21,Made in America
22,You're right.,6,21,Made in America
23,I don't wanna know.,6,21,Made in America
24,We get this all the time.,6,21,Made in America
25,Our source was either wrong,6,21,Made in America
26,or it was done,6,21,Made in America
27,to study our response.,6,21,Made in America
28,Happens all the time?,6,21,Made in America
29,"What's up, my friend?",6,21,Made in America
30,"You know, my kid is",6,21,Made in America
31,obsessed with this shit.,6,21,Made in America
32,But we tell him he's making,6,21,Made in America
33,a molehill out of it.,6,21,Made in America
34,Is he right?,6,21,Made in America
35,Hey.,6,21,Made in America
36,Probably another hour.,6,21,Made in America
37,"Just leave it out,",6,21,Made in America
38,All right?,6,21,Made in America
39,I'll heat it up.,6,21,Made in America
40,"Well, then don't",6,21,Made in America
41,leave it out.,6,21,Made in America
42,What do you,6,21,Made in America
43,want me to say?,6,21,Made in America
44,You got a rough enough job,6,21,Made in America
45,with this terrorism shit.,6,21,Made in America
46,I'll let you get home. The,6,21,Made in America
47,reason I called is those two arabs,6,21,Made in America
48,I turned you on to...,6,21,Made in America
49,"well, I happened to remember",6,21,Made in America
50,my nephew,6,21,Made in America
51,mentioned a bank,6,21,Made in America
52,where they had,6,21,Made in America
53,an account...,6,21,Made in America
54,A branch...,6,21,Made in America
55,The Mintner First,6,21,Made in America
56,Merchants Bank.,6,21,Made in America
57,You just remembered that?,6,21,Made in America
58,Yeah.,6,21,Made in America
59,Thanks.,6,21,Made in America
60,"Oh, whoa...",6,21,Made in America
61,"listen,",6,21,Made in America
62,I know you got that friend,6,21,Made in America
63,in the Brooklyn office.,6,21,Made in America
64,Is it possible he knows,6,21,Made in America
65,where Phil Leotardo is?,6,21,Made in America
66,I want to try to avoid any,6,21,Made in America
67,more of my guys getting hurt.,6,21,Made in America
68,"I'm just saying,",6,21,Made in America
69,If you heard anything,6,21,Made in America
70,from your pal...,6,21,Made in America
71,I haven't.,6,21,Made in America
72,I figured maybe money's,6,21,Made in America
73,sent to the Middle East.,6,21,Made in America
74,You're overreaching.,6,21,Made in America
75,Okay.,6,21,Made in America
76,See you Thursday.,6,21,Made in America
77,Bye.,6,21,Made in America
78,Where are you going?,6,21,Made in America
79,I just got here.,6,21,Made in America
80,I'm really late meeting,6,21,Made in America
81,Patrick in the city. Bye.,6,21,Made in America
82,Bye-bye.,6,21,Made in America
83,How are you doing?,6,21,Made in America
84,She smelled,6,21,Made in America
85,that odor too.,6,21,Made in America
86,Your remodel,6,21,Made in America
87,will fix all that.,6,21,Made in America
88,Maybe it's toxic. Maybe we,6,21,Made in America
89,shouldn't be breathing it.,6,21,Made in America
90,It's not toxic.,6,21,Made in America
91,"The owners were, what,",6,21,Made in America
92,90 years old?,6,21,Made in America
93,It's piss.,6,21,Made in America
94,I got to get home.,6,21,Made in America
95,I'm working on it.,6,21,Made in America
96,I went to see Sil...,6,21,Made in America
97,And Gab.,6,21,Made in America
98,"Oh my god, Tony.",6,21,Made in America
99,Yeah.,6,21,Made in America
100,Are you being careful?,6,21,Made in America
101,This kind of,6,21,Made in America
102,bothers me.,6,21,Made in America
103,Call me when you,6,21,Made in America
104,"get home, okay?",6,21,Made in America
105,Okay.,6,21,Made in America
106,Thanks.,6,21,Made in America
107,Who is she,6,21,Made in America
108,gonna tell?,6,21,Made in America
109,But you should used,6,21,Made in America
110,the back door.,6,21,Made in America
111,I wouldn't kick her out,6,21,Made in America
112,of bed for purging cookies.,6,21,Made in America
113,Real funny.,6,21,Made in America
114,We're just friends.,6,21,Made in America
115,I know.,6,21,Made in America
116,Nice work.,6,21,Made in America
117,She's a model.,6,21,Made in America
118,She's doing some modeling.,6,21,Made in America
119,All right? She's a,6,21,Made in America
120,junior in high school.,6,21,Made in America
121,What?,6,21,Made in America
122,She's quitting modeling,6,21,Made in America
123,anyway.,6,21,Made in America
124,She's tired,6,21,Made in America
125,of being exploited.,6,21,Made in America
126,Did you help your mother,6,21,Made in America
127,"take the carpets outside,",6,21,Made in America
128,put 'em in the sun?,6,21,Made in America
129,He did.,6,21,Made in America
130,Uncle Bobby's funeral,6,21,Made in America
131,is finally set,6,21,Made in America
132,For Thursday.,6,21,Made in America
133,And you're gonna be there.,6,21,Made in America
134,How's that,6,21,Made in America
135,supposed to work?,6,21,Made in America
136,"We're all on Def-Con 4,",6,21,Made in America
137,living in separate houses,6,21,Made in America
138,and we're gonna stand out,6,21,Made in America
139,in the open at the cemetery?,6,21,Made in America
140,There is always,6,21,Made in America
141,a large FBI presence.,6,21,Made in America
142,Unbelievable.,6,21,Made in America
143,"He was different, you know?",6,21,Made in America
144,We forget.,6,21,Made in America
145,When he was,6,21,Made in America
146,with Blanca.,6,21,Made in America
147,We commend to Almighty,6,21,Made in America
148,god our brother Robert,6,21,Made in America
149,and we commit his body,6,21,Made in America
150,to its resting place...,6,21,Made in America
151,The ceremony,6,21,Made in America
152,just ended.,6,21,Made in America
153,...the Lord,6,21,Made in America
154,bless him and keep him.,6,21,Made in America
155,The Lord make his face,6,21,Made in America
156,shine upon him...,6,21,Made in America
157,Every one of these things,6,21,Made in America
158,is lemon chicken or fish.,6,21,Made in America
159,Look at that.,6,21,Made in America
160,Can I have some sauce?,6,21,Made in America
161,I heard cauliflower's $3.99 a pound.,6,21,Made in America
162,I'm not gonna have this.,6,21,Made in America
163,Can you believe that?,6,21,Made in America
164,"Oh, pop, they got",6,21,Made in America
165,roast pork.,6,21,Made in America
166,Give me one.,6,21,Made in America
167,Thanks.,6,21,Made in America
168,"She had won ""American idol. """,6,21,Made in America
169,No.,6,21,Made in America
170,Jennifer Hudson?,6,21,Made in America
171,Absolutely.,6,21,Made in America
172,Jason G. Was the winner,6,21,Made in America
173,"of italian ""American Idol. """,6,21,Made in America
174,"He could say ""fuck""",6,21,Made in America
175,more times in a sentence,6,21,Made in America
176,than any other contestant.,6,21,Made in America
177,"Uncle Paulie,",6,21,Made in America
178,come sit down.,6,21,Made in America
179,"Yeah, I'll sit with you.",6,21,Made in America
180,"I'm young at heart, right?",6,21,Made in America
181,"Who are you, dear?",6,21,Made in America
182,Tara Zincone.,6,21,Made in America
183,Bobby's niece.,6,21,Made in America
184,My condolences.,6,21,Made in America
185,Oh...,6,21,Made in America
186,Did I eat.,6,21,Made in America
187,It was good.,6,21,Made in America
188,"In the midst of death,",6,21,Made in America
189,we are in life.,6,21,Made in America
190,Or is it the other way,6,21,Made in America
191,around?,6,21,Made in America
192,I think it's,6,21,Made in America
193,the other way around.,6,21,Made in America
194,"Either version, you're",6,21,Made in America
195,halfway up the ass.,6,21,Made in America
196,"Pardon my French,",6,21,Made in America
197,sweetheart.,6,21,Made in America
198,I've lost two dear friends.,6,21,Made in America
199,Sil's hanging on.,6,21,Made in America
200,I lost Ma,6,21,Made in America
201,last month.,6,21,Made in America
202,You can take 2007 and give,6,21,Made in America
203,it back to the indians.,6,21,Made in America
